generation	map	line	x	y	sprite	role	visual_authority	script_or_text	asset	status
gen2	FastShip1F	310	25	2	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	FastShip1FSailor1Script	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShip1F	311	14	7	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	FastShip1FSailor2Script	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShip1F	312	22	17	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	FastShip1FSailor3Script	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShip1F	313	19	6	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	ObjectEvent	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	464	30	6	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	FastShipB1FSailorScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	465	31	6	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	FastShipB1FSailorScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	466	9	11	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorJeff	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	467	6	4	SPRITE_LASS	battle	TrainerPicnicker	TrainerPicnickerDebra	assets/characters/npcs/picnicker-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	468	26	9	SPRITE_SUPER_NERD	battle	TrainerJuggler	TrainerJugglerFritz	assets/characters/npcs/juggler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	469	17	4	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorGarrett	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	470	25	8	SPRITE_FISHER	battle	TrainerFisher	TrainerFisherJonah	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	471	15	11	SPRITE_BLACK_BELT	battle	TrainerBlackbelt	TrainerBlackbeltWai	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	472	23	4	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorKenneth	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	473	9	11	SPRITE_TEACHER	battle	TrainerTeacher	TrainerTeacherShirley	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	474	14	9	SPRITE_YOUNGSTER	battle	TrainerSchoolboy	TrainerSchoolboyNate	assets/characters/npcs/school-kid-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipB1F	475	14	11	SPRITE_YOUNGSTER	battle	TrainerSchoolboy	TrainerSchoolboyRicky	assets/characters/npcs/school-kid-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	283	4	3	SPRITE_COOLTRAINER_M	battle	TrainerCooltrainerm	TrainerCooltrainermSean	assets/characters/npcs/ace-trainer-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	284	1	5	SPRITE_COOLTRAINER_F	battle	TrainerCooltrainerf	TrainerCooltrainerfCarol	assets/characters/npcs/ace-trainer-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	285	1	5	SPRITE_SUPER_NERD	battle	TrainerPokemaniac	TrainerPokemaniacEthan	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	286	4	17	SPRITE_POKEFAN_M	battle	TrainerHiker	TrainerHikerNoland	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	287	4	26	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	FastShipLazySailorScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	288	7	30	SPRITE_GENTLEMAN	battle	TrainerGentleman	TrainerGentlemanEdward	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_NNW_NNE_NE	289	2	30	SPRITE_PHARMACIST	battle	TrainerBurglar	TrainerBurglarCorey	assets/characters/npcs/burglar-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	480	3	25	SPRITE_CAPTAIN	nonbattle	SPRITE_CAPTAIN	SSAquaCaptain	assets/characters/npcs/ss-anne-captain-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	481	2	17	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	SSAquaGrandpa	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	482	3	17	SPRITE_TWIN	nonbattle	SPRITE_TWIN	SSAquaGranddaughterAfter	assets/characters/npcs/twins-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	483	2	25	SPRITE_TWIN	nonbattle	SPRITE_TWIN	SSAquaGranddaughterBefore	assets/characters/npcs/twins-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	484	5	6	SPRITE_POKEFAN_M	battle	TrainerPokefanm	TrainerPokefanmColin	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	485	2	4	SPRITE_TWIN	battle	TrainerTwins	TrainerTwinsMegandpeg1	assets/characters/npcs/twins-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	486	3	4	SPRITE_TWIN	battle	TrainerTwins	TrainerTwinsMegandpeg2	assets/characters/npcs/twins-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	487	5	5	SPRITE_SUPER_NERD	battle	TrainerPsychic	TrainerPsychicRodney	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	488	2	3	SPRITE_POKEFAN_M	battle	TrainerPokefanm	TrainerPokefanmJeremy	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	489	5	5	SPRITE_POKEFAN_F	battle	TrainerPokefanf	TrainerPokefanfGeorgia	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SE_SSE_CaptainsCabin	490	1	15	SPRITE_SUPER_NERD	battle	TrainerSupernerd	TrainerSupernerdShawn	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SW_SSW_NW	241	1	15	SPRITE_FISHER	battle	TrainerFirebreather	TrainerFirebreatherLyle	assets/characters/npcs/firebreather-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SW_SSW_NW	242	6	15	SPRITE_BUG_CATCHER	battle	TrainerBugCatcher	TrainerBugCatcherKen	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SW_SSW_NW	243	1	26	SPRITE_BEAUTY	battle	TrainerBeauty	TrainerBeautyCassie	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FastShipCabins_SW_SSW_NW	244	3	28	SPRITE_ROCKER	battle	TrainerGuitarist	TrainerGuitaristClyde	assets/characters/npcs/guitarist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FightingDojo	57	4	4	SPRITE_BLACK_BELT	nonbattle	SPRITE_BLACK_BELT	FightingDojoBlackBelt	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaCity	154	23	18	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	FuchsiaCityYoungster	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaCity	155	13	8	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	FuchsiaCityPokefanM	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaCity	156	16	14	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	FuchsiaCityTeacher	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaGym	395	1	10	SPRITE_JANINE	nonbattle	SPRITE_JANINE	FuchsiaGymJanineScript	assets/characters/npcs/janine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaGym	396	5	7	SPRITE_FUCHSIA_GYM_1	nonbattle	SPRITE_FUCHSIA_GYM_1	LassAliceScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png|assets/characters/npcs/janine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaGym	397	5	11	SPRITE_FUCHSIA_GYM_2	nonbattle	SPRITE_FUCHSIA_GYM_2	LassLindaScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png|assets/characters/npcs/janine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaGym	398	9	4	SPRITE_FUCHSIA_GYM_3	nonbattle	SPRITE_FUCHSIA_GYM_3	PicnickerCindyScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png|assets/characters/npcs/janine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaGym	399	4	2	SPRITE_FUCHSIA_GYM_4	nonbattle	SPRITE_FUCHSIA_GYM_4	CamperBarryScript	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png|assets/characters/npcs/janine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaGym	400	7	15	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	FuchsiaGymGuideScript	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaMart	50	1	3	SPRITE_CLERK	nonbattle	SPRITE_CLERK	FuchsiaMartClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaMart	51	3	2	SPRITE_FISHER	nonbattle	SPRITE_FISHER	FuchsiaMartFisherScript	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaMart	52	7	6	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	FuchsiaMartCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaPokecenter1F	102	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	FuchsiaPokecenter1FNurseScript	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaPokecenter1F	103	8	4	SPRITE_COOLTRAINER_M	nonbattle	SPRITE_COOLTRAINER_M	FuchsiaPokecenter1FCooltrainerMScript	assets/characters/npcs/cooltrainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaPokecenter1F	104	1	4	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	FuchsiaPokecenter1FCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	FuchsiaPokecenter1F	105	5	3	SPRITE_JANINE_IMPERSONATOR	nonbattle	SPRITE_JANINE_IMPERSONATOR	FuchsiaPokecenter1FJanineImpersonatorScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png|assets/characters/npcs/janine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodBikeShop	122	7	2	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodBikeShopClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	588	7	18	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	GoldenrodCityPokefanMScript	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	589	30	17	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	GoldenrodCityYoungster1Script	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	590	12	16	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	GoldenrodCityCooltrainerF1Script	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	591	20	26	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	GoldenrodCityCooltrainerF2Script	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	592	19	17	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	GoldenrodCityYoungster2Script	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	593	17	10	SPRITE_LASS	nonbattle	SPRITE_LASS	GoldenrodCityLassScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	594	11	27	SPRITE_GRAMPS	nonbattle	SPRITE_GRAMPS	GoldenrodCityGrampsScript	assets/characters/npcs/gramps-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	595	4	16	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocketScoutScript	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	596	28	20	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocket1Script	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	597	8	15	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocket2Script	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	598	16	23	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocket3Script	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	599	29	20	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocket4Script	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	600	29	7	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocket5Script	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	601	31	10	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	GoldenrodCityRocket6Script	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodCity	602	12	22	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	MoveTutorScript	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore1F	95	10	1	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	GoldenrodDeptStore1FReceptionistScript	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore1F	96	5	4	SPRITE_POKEFAN_F	nonbattle	SPRITE_POKEFAN_F	GoldenrodDeptStore1FPokefanFScript	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore1F	97	5	5	SPRITE_BUG_CATCHER	nonbattle	SPRITE_BUG_CATCHER	GoldenrodDeptStore1FBugCatcherScript	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore1F	98	11	5	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	GoldenrodDeptStore1FGentlemanScript	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore2F	114	13	5	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodDeptStore2FClerk1Script	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore2F	115	13	6	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodDeptStore2FClerk2Script	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore2F	116	9	6	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	GoldenrodDeptStore2FYoungsterScript	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore2F	117	6	2	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	GoldenrodDeptStore2FCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore2F	118	2	6	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	GoldenrodDeptStore2FGentlemanScript	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore3F	72	6	1	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodDeptStore3FClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore3F	73	12	5	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	GoldenrodDeptStore3FSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore3F	74	2	5	SPRITE_ROCKER	nonbattle	SPRITE_ROCKER	GoldenrodDeptStore3FRockerScript	assets/characters/npcs/rocker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore4F	93	13	5	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodDeptStore4FClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore4F	94	11	7	SPRITE_COOLTRAINER_M	nonbattle	SPRITE_COOLTRAINER_M	GoldenrodDeptStore4FCooltrainerMScript	assets/characters/npcs/cooltrainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore4F	95	7	2	SPRITE_BUG_CATCHER	nonbattle	SPRITE_BUG_CATCHER	GoldenrodDeptStore4FBugCatcherScript	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore4F	96	5	1	SPRITE_GAMEBOY_KID	nonbattle	SPRITE_GAMEBOY_KID	GoldenrodDeptStore4FGameboyKidScript	assets/characters/npcs/game-boy-kid-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore5F	233	8	5	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodDeptStore5FClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore5F	234	3	6	SPRITE_LASS	nonbattle	SPRITE_LASS	GoldenrodDeptStore5FLassScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore5F	235	6	3	SPRITE_COOLTRAINER_M	nonbattle	SPRITE_COOLTRAINER_M	Mike	assets/characters/npcs/cooltrainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore5F	236	13	5	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	GoldenrodDeptStore5FPokefanMScript	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore5F	237	9	1	SPRITE_TWIN	nonbattle	SPRITE_TWIN	Carrie	assets/characters/npcs/twins-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore5F	238	7	5	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	GoldenrodDeptStore5FReceptionistScript	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore6F	171	10	2	SPRITE_LASS	nonbattle	SPRITE_LASS	GoldenrodDeptStore6FLassScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStore6F	172	8	2	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	GoldenrodDeptStore6FSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreB1F	127	9	10	SPRITE_BLACK_BELT	nonbattle	SPRITE_BLACK_BELT	GoldenrodDeptStoreB1FBlackBelt1Script	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreB1F	128	4	8	SPRITE_BLACK_BELT	nonbattle	SPRITE_BLACK_BELT	GoldenrodDeptStoreB1FBlackBelt2Script	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreB1F	129	6	13	SPRITE_BLACK_BELT	nonbattle	SPRITE_BLACK_BELT	GoldenrodDeptStoreB1FBlackBelt3Script	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	227	1	4	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodDeptStoreRoofClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	228	10	3	SPRITE_POKEFAN_F	nonbattle	SPRITE_POKEFAN_F	GoldenrodDeptStoreRoofPokefanFScript	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	229	2	1	SPRITE_FISHER	nonbattle	SPRITE_FISHER	GoldenrodDeptStoreRoofFisherScript	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	230	3	4	SPRITE_TWIN	nonbattle	SPRITE_TWIN	GoldenrodDeptStoreRoofTwinScript	assets/characters/npcs/twins-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	231	14	6	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	GoldenrodDeptStoreRoofSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	232	7	0	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	GoldenrodDeptStoreRoofPokefanMScript	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	233	5	3	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	GoldenrodDeptStoreRoofTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodDeptStoreRoof	234	1	6	SPRITE_BUG_CATCHER	nonbattle	SPRITE_BUG_CATCHER	GoldenrodDeptStoreRoofBugCatcherScript	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodFlowerShop	169	2	4	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	FlowerShopTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodFlowerShop	170	5	6	SPRITE_LASS	nonbattle	SPRITE_LASS	FlowerShopFloriaScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	522	3	2	SPRITE_CLERK	nonbattle	SPRITE_CLERK	GoldenrodGameCornerCoinVendorScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	523	16	2	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	GoldenrodGameCornerTMVendorScript	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	524	18	2	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	GoldenrodGameCornerPrizeMonVendorScript	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	525	8	7	SPRITE_PHARMACIST	nonbattle	SPRITE_PHARMACIST	GoldenrodGameCornerPharmacistScript	assets/characters/npcs/pharmacist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	526	8	7	SPRITE_PHARMACIST	nonbattle	SPRITE_PHARMACIST	GoldenrodGameCornerPharmacistScript	assets/characters/npcs/pharmacist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	527	11	10	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	GoldenrodGameCornerPokefanM1Script	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	528	14	8	SPRITE_COOLTRAINER_M	nonbattle	SPRITE_COOLTRAINER_M	GoldenrodGameCornerCooltrainerMScript	assets/characters/npcs/cooltrainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	529	17	6	SPRITE_POKEFAN_F	nonbattle	SPRITE_POKEFAN_F	GoldenrodGameCornerPokefanFScript	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	530	10	3	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	GoldenrodGameCornerCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	531	5	10	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	GoldenrodGameCornerGentlemanScript	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	532	2	9	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	GoldenrodGameCornerPokefanM2Script	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	GoldenrodGameCorner	533	17	10	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	MoveTutorInsideScript	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
